Date,Open,High,Low,Close,Adj Close,Volume,300ma,100ma,80ma,40ma,20ma
2017-07-18,146.470001,147.96000700000005,145.369995,147.889999,147.889999,1820800,128.54992672058827,134.16700032000006,137.2510003625,142.07750090000002,143.42550124999997
2017-07-19,147.889999,149.320007,147.5,148.919998,148.919998,1880100,128.69861337226283,134.46310032000005,137.516250375,142.32900082500004,143.82600094999995
2017-07-20,149.070007,150.100006,148.350006,149.940002,149.940002,1566000,128.8525364782609,134.77470035000005,137.7873754,142.58950077500003,144.11100079999994
2017-07-21,149.160004,150.399994,148.910004,149.520004,149.520004,1819800,129.0012232949641,135.08650043000003,138.047750425,142.79950100000002,144.40250089999995
2017-07-24,149.160004,149.949997,149.03999299999995,149.529999,149.529999,1503400,129.1478574071429,135.37830044000003,138.2971253875,142.96650082500005,144.60850064999994
2017-07-25,149.820007,149.899994,148.139999,148.21000700000005,148.21000700000005,1591800,129.28304995744685,135.66140049000003,138.5296254625,143.12450102500003,144.77100064999996
2017-07-26,148.619995,149.830002,148.419998,149.779999,149.779999,1363100,129.42739466901412,135.95880047000003,138.7752503875,143.30875090000004,145.13300094999994
2017-07-27,149.869995,150.369995,144.279999,146.199997,146.199997,3057900,129.54468559440562,136.21930042000002,138.98287539999998,143.41725080000003,145.25250089999994
2017-07-28,145.770004,147.240005,144.5,146.729996,146.729996,1407900,129.66402802777782,136.48680035000004,139.1915004375,143.55100057500005,145.52700044999995
2017-07-31,146.360001,146.910004,145.059998,146.490005,146.490005,2182100,129.78006924827588,136.75570042000004,139.39900051249998,143.62625080000004,145.77950059999995
2017-08-01,147.479996,147.649994,146.520004,147.360001,147.360001,1580300,129.90047973972605,137.03020039000003,139.6141256,143.72050092500004,146.22700044999996
2017-08-02,147.559998,147.600006,144.520004,147.130005,147.130005,2112000,130.01768739455784,137.29060048000005,139.82550065,143.82300107500004,146.52300034999996
2017-08-03,147.470001,147.979996,145.679993,147.78999299999995,147.78999299999995,1510600,130.13777054054054,137.55050038000005,140.0458755125,143.92725102500003,146.87499999999994
2017-08-04,148.25,148.619995,147.270004,147.71000700000005,147.71000700000005,1503500,130.25570501342284,137.81320043000005,140.26787563750003,144.05425107500002,147.14950029999994
2017-08-07,147.740005,148.899994,147.53999299999995,148.440002,148.440002,1455600,130.37693366000002,138.07650044000005,140.5061256,144.31400105000003,147.40450059999995
2017-08-08,148.139999,148.860001,146.360001,147.809998,147.809998,1508800,130.49238441721857,138.33110044000006,140.7406255375,144.57800100000003,147.64850084999995
2017-08-09,146.679993,148.5,146.5,148.350006,148.350006,1177900,130.60986876973686,138.54450048000007,140.97012555,144.80950125,147.77050094999996
2017-08-10,147.229996,147.740005,144.720001,144.919998,144.919998,1902000,130.7033990261438,138.73060048000005,141.15900055,144.97625120000004,147.76400069999994
2017-08-11,145.25,147.100006,144.179993,146.470001,146.470001,1382900,130.8057795584416,138.94460049000006,141.36212555,145.20000112500003,147.77950054999997
2017-08-14,147.809998,149.5,147.559998,149.160004,149.160004,1171600,130.92419390967748,139.17410054000004,141.583875625,145.48300132500003,147.91750104999997
2017-08-15,149.559998,150.649994,148.410004,150.360001,150.360001,1144100,131.0487824166667,139.40900052000003,141.8193755875,145.73325120000004,148.04100114999997
2017-08-16,150.699997,151.990005,149.759995,151.800003,151.800003,1455000,131.1809557961784,139.65000058000004,142.05575063749998,146.00550117500003,148.18500139999998
2017-08-17,151.660004,151.720001,148.190002,148.229996,148.229996,2125500,131.2888611139241,139.84980054000005,142.24000052499997,146.10525095000006,148.09950109999997
2017-08-18,147.740005,148.690002,147.119995,147.970001,147.970001,1699300,131.39377394339627,140.04260053000004,142.42975062499997,146.21225092500003,148.02200094999998
2017-08-21,148.050003,149.330002,147.570007,149.259995,149.259995,1244800,131.50543782500006,140.23940046000004,142.62825049999998,146.30850070000002,148.00850075
2017-08-22,150.139999,152.589996,150.139999,152.25,152.25,1981300,131.63428603726715,140.46580045000007,142.85962543749997,146.49075052500004,148.21050039999997
2017-08-23,152.179993,152.179993,150.75,151.100006,151.100006,1355000,131.7544448024692,140.67550046000005,143.05950049999996,146.70475085000004,148.27650075
2017-08-24,151.220001,151.830002,149.169998,150.809998,150.809998,1449400,131.87135003680987,140.88770048000006,143.25712547499998,146.87975085000002,148.5070008
2017-08-25,152.0,153.0,150.910004,151.449997,151.449997,1182300,131.99073203048786,141.10180052000004,143.46462536249996,147.13500065000002,148.74300085
2017-08-28,151.869995,152.5,151.190002,151.78999299999995,151.78999299999995,952600,132.1107275515152,141.32080046000007,143.67937526249997,147.39375042500004,149.00800024999998
2017-08-29,150.550003,152.759995,150.009995,152.139999,152.139999,1189000,132.23138581325307,141.54070051000005,143.89562529999995,147.73700030000003,149.24700015
2017-08-30,152.050003,154.259995,151.889999,153.669998,153.669998,1465900,132.359760736527,141.77520048000005,144.12750033749995,148.04850007500005,149.57399979999997
2017-08-31,154.360001,155.360001,154.350006,155.160004,155.160004,1895000,132.49547647023815,142.02520048000005,144.37200031249995,148.40875017500005,149.94250035
2017-09-01,155.759995,156.059998,154.380005,155.059998,155.059998,1321300,132.6289943491125,142.27630049000007,144.60837536249997,148.72975010000005,150.30999989999998
2017-09-05,154.830002,155.410004,153.309998,154.279999,154.279999,1274000,132.75635320000006,142.52530043000007,144.83325043749997,149.00325017500006,150.60199974999998
2017-09-06,155.110001,155.559998,153.610001,153.759995,153.759995,1224400,132.87918151461994,142.77240035000005,145.04475042499996,149.27400022500007,150.89949959999996
2017-09-07,154.490005,155.889999,153.639999,155.470001,155.470001,1445400,133.01052348837217,143.02720031000007,145.26812536249994,149.51300015000007,151.25549934999998
2017-09-08,155.240005,155.880005,154.28999299999995,155.339996,155.339996,1449900,133.1395955838151,143.28250029000006,145.48450032499994,149.77024997500004,151.77649924999997
2017-09-11,156.589996,157.889999,156.380005,156.869995,156.869995,1716000,133.27597718965524,143.54900023000005,145.76625023749995,150.03799975000004,152.29649894999997
2017-09-12,156.759995,157.220001,154.919998,156.309998,156.309998,1766400,133.40760016571434,143.79790023000007,146.03837529999993,150.28574985000003,152.65399865
2017-09-13,155.880005,156.699997,155.389999,156.240005,156.240005,1363900,133.53732973863643,144.04510024000007,146.28600044999993,150.49450000000002,152.94799885
2017-09-14,155.369995,156.199997,154.679993,154.949997,154.949997,1676400,133.65830525988707,144.26570022000007,146.4871253999999,150.645249975,153.10549855000002
2017-09-15,154.899994,155.190002,153.559998,154.490005,154.490005,3012800,133.77533728089892,144.47570022000008,146.67425041249993,150.75900005,153.41849900000003
2017-09-18,155.009995,156.300003,154.369995,155.770004,155.770004,2581000,133.89821251396654,144.70550033000006,146.85737552499992,150.91525005,153.80849915000002
2017-09-19,156.300003,157.050003,155.809998,156.600006,156.600006,4014800,134.02433358888896,144.93770034000008,147.02925052499992,151.09200022499996,154.17549970000002
2017-09-20,151.990005,152.399994,149.0,149.96000700000005,149.96000700000005,9372300,134.1123759834255,145.09990036000008,147.13012562499995,151.13575022499998,154.06100005000002
2017-09-21,150.380005,151.25,148.300003,149.300003,149.300003,4991800,134.19582448351656,145.24180038000006,147.21625061249995,151.12375032499997,153.9709999
2017-09-22,148.690002,149.5,147.850006,148.5,148.5,2929200,134.27398937704925,145.37680038000005,147.29925059999997,151.18125039999998,153.8555
2017-09-25,148.389999,148.71000700000005,143.949997,144.570007,144.570007,4869500,134.3299459945653,145.47400039000004,147.33912562499995,151.12725067499997,153.51150049999998
2017-09-26,145.5,146.350006,143.96000700000005,145.399994,145.399994,3280000,134.38978409189195,145.58190032000005,147.36312559999993,151.1000004,153.19200055
2017-09-27,146.309998,147.089996,145.75,146.429993,146.429993,2947600,134.45451639784955,145.69780029000006,147.39862556249994,151.0767502,152.90650025
2017-09-28,146.139999,147.320007,145.389999,146.830002,146.830002,1667000,134.52069546524072,145.81490036000005,147.44612559999993,151.069250125,152.56450045000003
2017-09-29,146.690002,149.279999,146.600006,149.179993,149.179993,2181300,134.59867045212775,145.95070023000005,147.51562557499994,151.10400012499997,152.26549990000004
2017-10-02,149.78999299999995,150.479996,147.520004,147.940002,147.940002,2341700,134.66925950793657,146.06860031000005,147.58200053749994,151.10975,151.9095001
2017-10-03,148.479996,148.800003,147.990005,148.600006,148.600006,1808200,134.74257922631585,146.19170044000006,147.71387557499992,151.11375009999998,151.62550045000003
2017-10-04,148.21000700000005,148.46000700000005,146.600006,147.949997,147.949997,2885600,134.81172801047128,146.30280045000006,147.84762553749994,151.11725007499996,151.33500055000005
2017-10-05,148.490005,150.449997,147.71000700000005,150.25,150.25,2413800,134.89213567708342,146.42930039000004,147.98712558749992,151.16474992499997,151.07400050000004
2017-10-06,149.96000700000005,151.360001,149.529999,151.119995,151.119995,2282800,134.976217849741,146.56020035000003,148.1480005249999,151.31974984999997,150.86300045000002
2017-10-09,150.759995,151.570007,150.25,151.5,151.5,1460900,135.06139198453616,146.73190033000003,148.3227504749999,151.44549982499998,150.59450070000003
2017-10-10,152.0,152.860001,151.320007,152.149994,152.149994,2817600,135.14902584102572,146.90800034000003,148.5016254499999,151.52024957499998,150.3865005
2017-10-11,152.089996,154.0,151.350006,153.649994,153.649994,2791000,135.24341853571437,147.08020035,148.66787529999988,151.6024994,150.25699995
2017-10-12,153.720001,154.850006,153.389999,153.610001,153.610001,2430000,135.3366499187818,147.22770035000002,148.8266252624999,151.64774934999997,150.19000015
2017-10-13,153.96000700000005,154.589996,153.059998,153.929993,153.929993,2515600,135.43055569191927,147.37180024,148.9477501124999,151.79024927499998,150.16199955
2017-10-16,151.149994,153.070007,149.279999,150.46000700000005,150.46000700000005,3833200,135.50608057286442,147.46520036,149.0323751749999,151.85249942499996,149.8964997
2017-10-17,150.520004,150.929993,148.149994,150.380005,150.380005,3547800,135.58045019500008,147.54050035000003,149.09450018749993,151.88049967499995,149.58549965
2017-10-18,150.330002,153.429993,149.029999,153.0,153.0,4290900,135.66711462189062,147.65160036,149.19500009999993,151.89924967499996,149.7374993
2017-10-19,165.5,172.149994,164.419998,171.729996,171.729996,13522600,135.84564373762385,147.94480028,149.55987513749992,152.41499942499996,150.85899895
2017-10-20,171.5,175.869995,171.360001,175.639999,175.639999,6019400,136.04167504433505,148.28260026,149.9577501499999,153.03574944999997,152.2159989
2017-10-23,175.679993,175.850006,171.830002,172.160004,172.160004,3220300,136.21872567647065,148.59040025,150.3442501374999,153.553499625,153.59549875
2017-10-24,171.470001,172.490005,170.490005,171.580002,171.580002,2658600,136.39121970731713,148.87140030999998,150.7210001374999,154.04824985,154.90449915000002
2017-10-25,170.369995,173.410004,170.03999299999995,171.830002,171.830002,2785700,136.56325263106802,149.15380037,151.13875011249993,154.54049992499998,156.17449960000002
2017-10-26,172.059998,175.020004,172.020004,173.75,173.75,2581200,136.74289875362325,149.46100037999997,151.54550002499994,155.04249997499997,157.5204995
2017-10-27,174.020004,177.580002,174.020004,177.330002,177.330002,2806400,136.93802905769238,149.79810045,152.00275004999995,155.59674992499995,158.92799995000001
2017-10-30,177.0,177.479996,174.449997,176.029999,176.029999,2124200,137.1250719760766,150.13210039,152.42537502499994,156.12099994999997,160.3324998
2017-10-31,176.160004,176.729996,174.520004,175.160004,175.160004,2656500,137.30619070000006,150.5032004,152.82312512499993,156.64300007499997,161.6604997
2017-11-01,176.589996,176.940002,174.699997,176.25,176.25,2002900,137.49075851658773,150.89320039999998,153.23962521249993,157.20525019999997,163.07549984999997
2017-11-02,178.020004,181.479996,175.800003,180.940002,180.940002,3262300,137.69570777830194,151.31170045999997,153.67750018749993,157.84200022499996,164.60999994999997
2017-11-03,181.759995,182.740005,179.639999,182.300003,182.300003,2244700,137.90511761502353,151.75220048999998,154.14312518749995,158.5160004,166.16900034999998
2017-11-06,182.009995,182.289993,180.539993,180.800003,180.800003,2021900,138.10556100467295,152.18500047999999,154.57612517499996,159.1142506,167.63400049999996
2017-11-07,181.229996,181.779999,180.110001,180.880005,180.880005,2544200,138.30451190697678,152.61540057,155.00712531249997,159.728500775,169.07050104999996
2017-11-08,181.190002,184.440002,181.059998,184.059998,184.059998,1791800,138.51634286111116,153.05250048999997,155.45925029999998,160.4240006,170.59100124999998
2017-11-09,182.880005,183.080002,179.029999,181.919998,181.919998,2704600,138.71635970506918,153.46260042999998,155.87175029999997,161.09825062500002,172.00650109999998
2017-11-10,181.0,182.059998,179.830002,181.720001,181.720001,2082600,138.91362411467895,153.83740038999997,156.26900028749998,161.77900052500001,173.39600149999995
2017-11-13,180.5,182.320007,179.75,181.850006,181.850006,1496100,139.1096806529681,154.21900043,156.6731253125,162.431000575,174.96550144999998
2017-11-14,181.979996,182.169998,180.309998,181.320007,181.320007,1549700,139.30154577272734,154.57810046,157.0705004125,163.04900060000003,176.51250154999997
2017-11-15,180.919998,181.729996,179.600006,180.080002,180.080002,1980900,139.4860636742082,154.92930041000002,157.46887535000002,163.80200047500003,177.86650164999998
2017-11-16,181.179993,182.440002,180.580002,182.300003,182.300003,1961200,139.6789192567568,155.32690051,157.8753754,164.62700047500002,178.39500199999995
2017-11-17,182.080002,182.910004,181.139999,182.240005,182.240005,1482100,139.8697761434978,155.71120058,158.3258755,165.4705006,178.72500229999997
2017-11-20,182.800003,183.429993,181.339996,182.339996,182.339996,1118100,140.05937533928576,156.12220049,158.7710005,166.414750325,179.23400189999998
2017-11-21,183.75,185.550003,182.839996,184.149994,184.149994,2036500,140.25533364444448,156.54930041,159.2417503625,167.383500325,179.86250149999995
2017-11-22,184.320007,184.5,182.619995,182.899994,182.899994,1546700,140.44402683185845,156.99420031000002,159.68600027500003,168.29525035,180.41600109999996
2017-11-24,182.960007,184.710007,182.960007,184.460007,184.460007,663000,140.63792982819388,157.42670031,160.1526253,169.23600047500003,180.95150144999997
2017-11-27,184.830002,185.839996,184.089996,185.0,185.0,1305100,140.83250031140355,157.86920031000002,160.6177503875,170.13150065000002,181.33500134999994
2017-11-28,185.619995,186.270004,184.369995,185.399994,185.399994,1647000,141.02711818777297,158.30100024,161.08887522499998,171.06800045000003,181.80350109999995
2017-11-29,183.869995,184.729996,175.309998,176.850006,176.850006,4320800,141.1828698739131,158.63610034,161.444000275,171.77425045,181.88800119999996
2017-11-30,178.139999,181.669998,176.550003,181.470001,181.470001,3976300,141.3572730389611,159.02150042000002,161.8647503125,172.61225055000003,182.14900124999997
2017-12-01,179.509995,182.0,177.130005,179.520004,179.520004,3016200,141.52176756896557,159.35760042,162.25437528749998,173.34400065000003,182.07800134999997
2017-12-04,180.339996,180.619995,168.429993,168.440002,168.440002,5931400,141.6372964721031,159.59150041,162.54837533749998,173.77700082500002,181.38500129999997
2017-12-05,167.690002,171.779999,165.679993,167.53999299999995,167.53999299999995,4698700,141.74799175641033,159.80530030000003,162.8117502375,174.17800065000003,180.7220008
2017-12-06,166.78999299999995,173.96000700000005,165.75,173.520004,173.520004,3773000,141.8831918085107,160.07650040000001,163.1162502375,174.71225090000002,180.35400074999998
2017-12-07,173.46000700000005,175.899994,172.130005,174.610001,174.610001,2442000,142.02186472881363,160.34370042000003,163.4193752375,175.236251075,179.88150089999996
2017-12-08,177.080002,177.199997,173.169998,173.570007,173.570007,2101800,142.15497925316464,160.59020051000005,163.6915002875,175.735251225,179.46400134999996
2017-12-11,173.770004,174.979996,173.199997,174.309998,174.309998,2776700,142.29008437394964,160.83390047000003,164.01750031249998,176.24475135000003,179.09350119999996
2017-12-12,172.690002,174.130005,170.429993,172.53999299999995,172.53999299999995,3924200,142.41665302928877,161.06410036000005,164.3246252125,176.79675100000003,178.62800054999997
2017-12-13,173.5,177.419998,173.28999299999995,176.830002,176.830002,4591700,142.5600419833334,161.33710039000005,164.6692503,177.45800092500002,178.40350029999996
2017-12-14,178.259995,178.720001,174.979996,175.0,175.0,4720900,142.69464761825733,161.60500032000004,164.9536253,178.00800092500003,178.14950019999998
2017-12-15,179.360001,179.979996,174.300003,177.509995,177.509995,9191700,142.8385126900827,161.88230028000007,165.28375016249998,178.15250090000004,177.90999979999998
2017-12-18,178.419998,179.149994,175.309998,176.740005,176.740005,3435400,142.9780250041153,162.18770036000006,165.60787524999998,178.18000105000004,177.63499979999997
2017-12-19,176.009995,176.759995,174.229996,174.970001,174.970001,2509500,143.10913965983613,162.47010041000007,165.90187529999997,178.25025097500003,177.26650004999996
2017-12-20,176.0,176.0,172.919998,174.25,174.25,2677300,143.23624521224497,162.7477003600001,166.18262538749997,178.31700092500003,176.77150034999997
2017-12-21,174.050003,175.320007,174.0,174.559998,174.559998,2164100,143.36357754065045,163.0197003300001,166.46287537499998,178.385250825,176.35450054999998
2017-12-22,173.990005,175.100006,173.75,175.0,175.0,1702600,143.49166022267212,163.29840028000007,166.72950039999998,178.416500825,175.88150019999998
2017-12-26,174.360001,175.0,173.029999,174.440002,174.440002,918400,143.61645192338716,163.5649003700001,166.97050037499997,178.34425082500005,175.35350029999998
2017-12-27,174.649994,175.440002,173.970001,175.360001,175.360001,1527800,143.74393605622498,163.84140031000007,167.2242504125,178.32750087500003,174.85150065
2017-12-28,175.919998,176.0,174.850006,175.550003,175.550003,1043700,143.87116032400004,164.11250032000007,167.49012546249998,178.33725085000003,174.78650049999996
2017-12-29,175.190002,176.970001,175.100006,175.240005,175.240005,1810300,143.99613580079688,164.38680039000008,167.75862558749998,178.31200097500002,174.47500069999995
2018-01-02,175.850006,177.800003,175.259995,177.699997,177.699997,2432800,144.1298812817461,164.68030030000006,168.0365005375,178.23100085000002,174.38400034999998
2018-01-03,178.0,181.889999,177.699997,181.039993,181.039993,2561200,144.27577105138346,165.04150025,168.35775049999998,178.19950060000002,175.0139999
2018-01-04,181.929993,184.059998,181.639999,183.220001,183.220001,2211400,144.42909479133866,165.40900025000002,168.68712557499998,178.26000055,175.79800029999998
2018-01-05,185.0,185.899994,183.539993,185.339996,185.339996,2376500,144.58952969803929,165.77080017,169.05000055,178.371500325,176.3889999
2018-01-08,184.949997,185.600006,183.830002,185.039993,185.039993,2088000,144.74753932031257,166.11760008999997,169.4100004,178.3960002,176.9104995
2018-01-09,185.570007,186.970001,183.929993,186.699997,186.699997,1804300,144.910778455253,166.46660002999997,169.8068754,178.515500175,177.566999
2018-01-10,185.210007,187.270004,185.070007,187.110001,187.110001,1664300,145.07434133333342,166.85540008,170.21462535,178.650250175,178.20699915
2018-01-11,187.289993,188.940002,186.190002,188.919998,188.919998,1600100,145.24362958301165,167.26490005,170.629000275,178.826999975,179.0259994
2018-01-12,189.089996,195.5,188.990005,195.050003,195.050003,4246000,145.43519255769237,167.72280013,171.10962523749998,179.17024987500002,179.93699944999997
2018-01-16,195.919998,198.210007,191.710007,192.460007,192.460007,4595600,145.61536426053647,168.1249002,171.64087523749998,179.47975000000002,180.80999979999999
2018-01-17,194.020004,197.119995,192.770004,196.490005,196.490005,2969500,145.80954227862603,168.57880019,172.23075026249998,179.83450005,181.7590003
2018-01-18,196.210007,196.589996,194.059998,196.199997,196.199997,2539400,146.00114096577954,169.03270018,172.82700022499998,180.18349985,182.7319999
2018-01-19,196.240005,196.630005,194.649994,195.729996,195.729996,2343000,146.1895078409092,169.47550016999998,173.46650008749998,180.51824985000002,183.76999965
2018-01-22,195.699997,198.0,194.419998,197.839996,197.839996,1701300,146.3844153433963,169.93600019999997,174.1220001125,180.86049989999998,184.94949945000002
2018-01-23,202.289993,204.449997,199.440002,200.089996,200.089996,3981000,146.5863160225565,170.41550016999997,174.79275015000002,181.29024994999997,186.22599935
2018-01-24,201.820007,202.300003,196.520004,197.779999,197.779999,3250500,146.77805266292145,170.85660017999996,175.4296251125,181.62324974999999,187.3649993
2018-01-25,198.080002,199.240005,196.070007,197.509995,197.509995,2574200,146.967350955224,171.28010008999993,176.03375013750002,181.935999625,188.51849895
2018-01-26,198.5,201.550003,198.25,201.300003,201.300003,2338100,147.16933107434951,171.74250013999995,176.70075015000003,182.33349985,189.81549905
2018-01-29,200.110001,200.860001,197.869995,198.229996,198.229996,1939000,147.35844464814824,172.18200010999993,177.32112502500001,182.86799960000002,190.9494987
2018-01-30,197.25,197.729996,194.889999,196.899994,196.899994,3343300,147.54125479335804,172.61340009999992,177.9329999875,183.25374942500002,192.03249814999998
2018-01-31,197.130005,200.960007,196.75,199.759995,199.759995,2747600,147.73323545588244,173.0563000399999,178.55187492500002,183.75974920000004,193.13549804999997
2018-02-01,199.119995,201.75,198.080002,199.380005,199.380005,2357900,147.92241776190485,173.4967001299999,179.15512505000004,184.53324927500003,194.05249865
